CurrentTime,Instance,Number,Spend_time,nb_nodes,nb_sub_nodes,Seed,Iter_Max,Cycle,Generation,Local_Best_Obj
20200311213827,MDG-b_9_n500_m50,1,504.387s,500,50,1583903773,1500,10,54,1135.32
20200311214653,MDG-b_9_n500_m50,2,503.346s,500,50,1583903445,1500,10,55,1117.72
20200311215518,MDG-b_9_n500_m50,3,500.174s,500,50,1583918811,1500,10,54,1156.6
20200311220340,MDG-b_9_n500_m50,4,504.115s,500,50,1583924872,1500,10,52,1101.72
20200311221205,MDG-b_9_n500_m50,5,502.645s,500,50,1583932259,1500,10,55,1108.65
20200311222030,MDG-b_9_n500_m50,6,500.65s,500,50,1583913923,1500,10,54,1087.72
20200311222852,MDG-b_9_n500_m50,7,511.844s,500,50,1583929610,1500,10,54,1047.98
20200311223725,MDG-b_9_n500_m50,8,503.546s,500,50,1583914612,1500,10,51,1103.07
20200311224550,MDG-b_9_n500_m50,9,503.752s,500,50,1583905842,1500,10,57,1090.96
20200311225416,MDG-b_10_n500_m50,0,503.444s,500,50,1583935041,1500,10,52,1114.43
20200311230241,MDG-b_10_n500_m50,1,504.848s,500,50,1583921941,1500,10,56,1055.07
20200311231107,MDG-b_10_n500_m50,2,505.428s,500,50,1583906835,1500,10,54,1144.65
20200311231935,MDG-b_10_n500_m50,3,503.972s,500,50,1583913217,1500,10,55,1164.54
20200311232800,MDG-b_10_n500_m50,4,500.997s,500,50,1583910359,1500,10,57,1076.72
20200311233623,MDG-b_10_n500_m50,5,507.722s,500,50,1583918660,1500,10,58,1084.02
20200311234452,MDG-b_10_n500_m50,6,508.571s,500,50,1583941436,1500,10,55,1058.66
20200311235322,MDG-b_10_n500_m50,7,508.354s,500,50,1583938979,1500,10,55,1163.43
20200312000152,MDG-b_10_n500_m50,8,505.082s,500,50,1583938351,1500,10,56,1093.03
20200312001019,MDG-b_10_n500_m50,9,510.005s,500,50,1583915833,1500,10,56,1114.67
20200312001851,MDG-b_11_n500_m50,0,500.351s,500,50,1583913494,1500,10,51,1049.96
20200312002713,MDG-b_11_n500_m50,1,505.43s,500,50,1583933126,1500,10,53,1092.92
20200312003540,MDG-b_11_n500_m50,2,507.384s,500,50,1583941254,1500,10,54,1042.11
20200312004409,MDG-b_11_n500_m50,3,509.953s,500,50,1583927555,1500,10,55,1095.61
20200312005240,MDG-b_11_n500_m50,4,505.056s,500,50,1583939335,1500,10,58,1122.84
20200312010107,MDG-b_11_n500_m50,5,506.947s,500,50,1583939155,1500,10,53,1083.57
20200312010936,MDG-b_11_n500_m50,6,508.756s,500,50,1583941627,1500,10,57,1112.06
20200312011806,MDG-b_11_n500_m50,7,507.635s,500,50,1583935823,1500,10,53,1096.3
20200312012635,MDG-b_11_n500_m50,8,510.329s,500,50,1583922116,1500,10,55,1076.99
20200312013507,MDG-b_11_n500_m50,9,507.649s,500,50,1583924317,1500,10,59,1118.97
20200312014337,MDG-b_12_n500_m50,0,509.885s,500,50,1583936121,1500,10,57,1108.27
20200312015208,MDG-b_12_n500_m50,1,505.02s,500,50,1583943268,1500,10,54,1105.4
20200312020035,MDG-b_12_n500_m50,2,504.591s,500,50,1583931208,1500,10,55,1126.29
20200312020901,MDG-b_12_n500_m50,3,504.238s,500,50,1583934210,1500,10,56,1101.99
20200312021727,MDG-b_12_n500_m50,4,501.722s,500,50,1583923100,1500,10,57,1140.61
20200312022550,MDG-b_12_n500_m50,5,510.937s,500,50,1583948182,1500,10,55,1145.91
20200312023423,MDG-b_12_n500_m50,6,500.295s,500,50,1583928417,1500,10,50,1078.73
20200312024245,MDG-b_12_n500_m50,7,508.334s,500,50,1583946379,1500,10,56,1061.84
20200312025115,MDG-b_12_n500_m50,8,504.013s,500,50,1583948130,1500,10,54,1135.51
20200312025940,MDG-b_12_n500_m50,9,502.528s,500,50,1583944188,1500,10,54,1147.48
20200312030805,MDG-b_13_n500_m50,0,509.666s,500,50,1583932596,1500,10,57,1101.61
20200312031636,MDG-b_13_n500_m50,1,508.264s,500,50,1583949620,1500,10,54,1087.39
20200312032506,MDG-b_13_n500_m50,2,512.343s,500,50,1583932259,1500,10,56,1027.02
20200312033340,MDG-b_13_n500_m50,3,502.547s,500,50,1583928742,1500,10,55,1044.38
20200312034204,MDG-b_13_n500_m50,4,501.38s,500,50,1583924296,1500,10,52,1100.51
20200312035027,MDG-b_13_n500_m50,5,502.697s,500,50,1583952430,1500,10,55,1086.42
20200312035851,MDG-b_13_n500_m50,6,508.3s,500,50,1583931112,1500,10,55,1107.82
20200312040721,MDG-b_13_n500_m50,7,509.788s,500,50,1583946570,1500,10,54,1072.37
20200312041553,MDG-b_13_n500_m50,8,502.159s,500,50,1583939616,1500,10,56,1087.81
20200312042416,MDG-b_13_n500_m50,9,500.372s,500,50,1583957902,1500,10,55,1030.46
20200312043238,MDG-b_14_n500_m50,0,505.244s,500,50,1583941255,1500,10,55,1018.63
20200312044105,MDG-b_14_n500_m50,1,509.497s,500,50,1583957085,1500,10,54,1125.9
20200312044937,MDG-b_14_n500_m50,2,502.981s,500,50,1583940440,1500,10,55,1058.11
20200312045801,MDG-b_14_n500_m50,3,507.316s,500,50,1583932672,1500,10,51,1115.03
20200312050630,MDG-b_14_n500_m50,4,505.901s,500,50,1583952314,1500,10,53,1119.27
20200312051458,MDG-b_14_n500_m50,5,500.295s,500,50,1583946651,1500,10,52,1106.27
20200312052319,MDG-b_14_n500_m50,6,506.098s,500,50,1583934385,1500,10,55,1140.94
20200312053147,MDG-b_14_n500_m50,7,500.182s,500,50,1583945361,1500,10,54,1075.99
20200312054009,MDG-b_14_n500_m50,8,509.453s,500,50,1583946510,1500,10,58,996.85
20200312054840,MDG-b_14_n500_m50,9,507.051s,500,50,1583956774,1500,10,54,1129.15
20200312055709,MDG-b_15_n500_m50,0,505.966s,500,50,1583958602,1500,10,58,1149.5
20200312060536,MDG-b_15_n500_m50,1,505.03s,500,50,1583947800,1500,10,53,1101.39
20200312061403,MDG-b_15_n500_m50,2,504.033s,500,50,1583943574,1500,10,54,1132.79
20200312062229,MDG-b_15_n500_m50,3,505.987s,500,50,1583954700,1500,10,52,1120.62
20200312063056,MDG-b_15_n500_m50,4,501.634s,500,50,1583956633,1500,10,54,1135.32
20200312063920,MDG-b_15_n500_m50,5,503.98s,500,50,1583935201,1500,10,56,1093.24
20200312064745,MDG-b_15_n500_m50,6,501.242s,500,50,1583961518,1500,10,54,1128.78
20200312065608,MDG-b_15_n500_m50,7,504.573s,500,50,1583942964,1500,10,56,1160.29
20200312070434,MDG-b_15_n500_m50,8,507.687s,500,50,1583944730,1500,10,51,1064.81
20200312071304,MDG-b_15_n500_m50,9,501.95s,500,50,1583960201,1500,10,53,1093.46
20200312072127,MDG-b_16_n500_m50,0,501.795s,500,50,1583955559,1500,10,52,1153.94
20200312072951,MDG-b_16_n500_m50,1,502.867s,500,50,1583955553,1500,10,56,1012.95
20200312073815,MDG-b_16_n500_m50,2,502.378s,500,50,1583960935,1500,10,56,1039.27
20200312074639,MDG-b_16_n500_m50,3,503.111s,500,50,1583966472,1500,10,56,1089.08
20200312075504,MDG-b_16_n500_m50,4,503.817s,500,50,1583951354,1500,10,58,1131.7
20200312080329,MDG-b_16_n500_m50,5,504.709s,500,50,1583956295,1500,10,53,1090.18
20200312081156,MDG-b_16_n500_m50,6,500.78s,500,50,1583970337,1500,10,54,1084.69
20200312082018,MDG-b_16_n500_m50,7,504.254s,500,50,1583940543,1500,10,52,1121.19
20200312082844,MDG-b_16_n500_m50,8,512.567s,500,50,1583960102,1500,10,54,1134.49
20200312083718,MDG-b_16_n500_m50,9,503.002s,500,50,1583950336,1500,10,54,1152.44
20200312084543,MDG-b_17_n500_m50,0,501.457s,500,50,1583964294,1500,10,57,1127.48
20200312085406,MDG-b_17_n500_m50,1,506.032s,500,50,1583969907,1500,10,54,1077.18
20200312090233,MDG-b_17_n500_m50,2,506.569s,500,50,1583944527,1500,10,55,1112.36
20200312091102,MDG-b_17_n500_m50,3,500.117s,500,50,1583952295,1500,10,56,1134.84
20200312091923,MDG-b_17_n500_m50,4,508.363s,500,50,1583974528,1500,10,50,1120.93
20200312092753,MDG-b_17_n500_m50,5,502.922s,500,50,1583950119,1500,10,54,1062.86
20200312093618,MDG-b_17_n500_m50,6,513.079s,500,50,1583961548,1500,10,51,1128.21
20200312094453,MDG-b_17_n500_m50,7,506.725s,500,50,1583966087,1500,10,55,1069.63
20200312095321,MDG-b_17_n500_m50,8,500.202s,500,50,1583961210,1500,10,56,1119.04
20200312100143,MDG-b_17_n500_m50,9,508.744s,500,50,1583950071,1500,10,54,1126.5
20200312101013,MDG-b_18_n500_m50,0,505.802s,500,50,1583965414,1500,10,56,1113.39
20200312101841,MDG-b_18_n500_m50,1,505.347s,500,50,1583959334,1500,10,54,1082.46
20200312102708,MDG-b_18_n500_m50,2,505.94s,500,50,1583955395,1500,10,55,1063.03
20200312103535,MDG-b_18_n500_m50,3,506.354s,500,50,1583975115,1500,10,55,1104.96
20200312104403,MDG-b_18_n500_m50,4,508.727s,500,50,1583949563,1500,10,55,1123.67
20200312105234,MDG-b_18_n500_m50,5,505.059s,500,50,1583976136,1500,10,53,1143.65
20200312110100,MDG-b_18_n500_m50,6,501.263s,500,50,1583971218,1500,10,54,1100.02
20200312110923,MDG-b_18_n500_m50,7,500.159s,500,50,1583980419,1500,10,53,1105.15
20200312111745,MDG-b_18_n500_m50,8,506.241s,500,50,1583953153,1500,10,56,1089.51
20200312112613,MDG-b_18_n500_m50,9,506.299s,500,50,1583959495,1500,10,58,1033.65
20200312113441,MDG-b_19_n500_m50,0,506.658s,500,50,1583981004,1500,10,56,1079.13
20200312114309,MDG-b_19_n500_m50,1,502.484s,500,50,1583980258,1500,10,54,983.3
20200312115133,MDG-b_19_n500_m50,2,504.989s,500,50,1583969442,1500,10,56,1109.15
20200312120000,MDG-b_19_n500_m50,3,508.422s,500,50,1583969322,1500,10,57,1110.72
20200312120830,MDG-b_19_n500_m50,4,503.701s,500,50,1583968220,1500,10,57,1158.34
20200312121655,MDG-b_19_n500_m50,5,507.145s,500,50,1583965160,1500,10,54,1111.64
20200312122524,MDG-b_19_n500_m50,6,505.837s,500,50,1583973294,1500,10,54,1088.2
20200312123352,MDG-b_19_n500_m50,7,508.341s,500,50,1583966028,1500,10,56,1061.35
20200312124222,MDG-b_19_n500_m50,8,505.702s,500,50,1583956945,1500,10,51,1093.62
20200312125049,MDG-b_19_n500_m50,9,506.451s,500,50,1583966223,1500,10,52,1109.18
20200312125917,MDG-b_20_n500_m50,0,506.988s,500,50,1583956795,1500,10,54,1099.49
20200312130746,MDG-b_20_n500_m50,1,501.597s,500,50,1583971084,1500,10,54,1128.05
20200312131609,MDG-b_20_n500_m50,2,503.164s,500,50,1583970297,1500,10,57,1130.19
20200312132434,MDG-b_20_n500_m50,3,504.193s,500,50,1583965685,1500,10,53,1124
20200312133259,MDG-b_20_n500_m50,4,506.536s,500,50,1583981991,1500,10,55,1091.07
20200312134128,MDG-b_20_n500_m50,5,503.398s,500,50,1583976792,1500,10,52,1167.1
20200312134953,MDG-b_20_n500_m50,6,507.098s,500,50,1583978031,1500,10,56,1101.8
20200312135821,MDG-b_20_n500_m50,7,509.759s,500,50,1583984099,1500,10,54,1069.53
20200312140653,MDG-b_20_n500_m50,8,501.467s,500,50,1583961078,1500,10,55,1111.36
20200312141516,MDG-b_20_n500_m50,9,502.906s,500,50,1583983291,1500,10,51,971.68
20200312142340,MDG-a_1_n500_m50,0,502.768s,500,50,1583993112,1500,10,54,10.83
20200312143205,MDG-a_1_n500_m50,1,503.782s,500,50,1583990059,1500,10,55,10.76
20200312144030,MDG-a_1_n500_m50,2,500.287s,500,50,1583979724,1500,10,54,10.68
20200312144852,MDG-a_1_n500_m50,3,501.284s,500,50,1583986352,1500,10,53,10.91
20200312145715,MDG-a_1_n500_m50,4,507.672s,500,50,1583965908,1500,10,50,11.33
20200312150544,MDG-a_1_n500_m50,5,500.159s,500,50,1583968222,1500,10,52,10.98
20200312151406,MDG-a_1_n500_m50,6,501.749s,500,50,1583996443,1500,10,53,11.27
20200312152229,MDG-a_1_n500_m50,7,500.533s,500,50,1583980497,1500,10,56,11.18
20200312153052,MDG-a_1_n500_m50,8,503.524s,500,50,1583973436,1500,10,52,10.65
20200312153917,MDG-a_1_n500_m50,9,512.412s,500,50,1583995350,1500,10,56,11.17
20200312154751,MDG-a_2_n500_m50,0,503.956s,500,50,1583990400,1500,10,51,11.09
20200312155617,MDG-a_2_n500_m50,1,500.766s,500,50,1583989470,1500,10,54,11.07
20200312160439,MDG-a_2_n500_m50,2,502.15s,500,50,1583978072,1500,10,53,10.84
20200312161303,MDG-a_2_n500_m50,3,502.938s,500,50,1583992004,1500,10,53,11.17
20200312162128,MDG-a_2_n500_m50,4,508.761s,500,50,1583987879,1500,10,51,11.27
20200312162958,MDG-a_2_n500_m50,5,506.299s,500,50,1583971145,1500,10,55,10.83
20200312163826,MDG-a_2_n500_m50,6,510.055s,500,50,1583981960,1500,10,54,11.18
20200312164658,MDG-a_2_n500_m50,7,508.012s,500,50,1583998085,1500,10,56,11.48
20200312165527,MDG-a_2_n500_m50,8,508.905s,500,50,1583975037,1500,10,54,11.2
20200312170358,MDG-a_2_n500_m50,9,501.562s,500,50,1583993911,1500,10,52,10.82
20200312171221,MDG-a_3_n500_m50,0,513.671s,500,50,1583994290,1500,10,53,11.36
20200312172056,MDG-a_3_n500_m50,1,515.315s,500,50,1583996291,1500,10,50,11.4
20200312172933,MDG-a_3_n500_m50,2,501.24s,500,50,1583977034,1500,10,53,10.94
20200312173756,MDG-a_3_n500_m50,3,506.145s,500,50,1583996630,1500,10,57,11.44
20200312174624,MDG-a_3_n500_m50,4,502.371s,500,50,1584006202,1500,10,55,11.09
20200312175448,MDG-a_3_n500_m50,5,505.279s,500,50,1583994098,1500,10,56,11.26
20200312180315,MDG-a_3_n500_m50,6,503.474s,500,50,1583999002,1500,10,56,10.96
20200312181140,MDG-a_3_n500_m50,7,508.594s,500,50,1583978895,1500,10,53,11.04
20200312182010,MDG-a_3_n500_m50,8,505.979s,500,50,1584003520,1500,10,53,10.68
20200312182838,MDG-a_3_n500_m50,9,502.964s,500,50,1583985615,1500,10,53,10.41
20200312183703,MDG-a_4_n500_m50,0,503.825s,500,50,1583998644,1500,10,55,11.26
20200312184528,MDG-a_4_n500_m50,1,501.976s,500,50,1583978328,1500,10,53,11.17
20200312185352,MDG-a_4_n500_m50,2,503.717s,500,50,1583980447,1500,10,53,11.41
20200312190217,MDG-a_4_n500_m50,3,507.02s,500,50,1583982923,1500,10,57,11.33
20200312191046,MDG-a_4_n500_m50,4,501.92s,500,50,1583995803,1500,10,54,11.18
20200312191909,MDG-a_4_n500_m50,5,504.4s,500,50,1584000451,1500,10,51,11.33
20200312192735,MDG-a_4_n500_m50,6,500.964s,500,50,1584012424,1500,10,55,11.41
20200312193558,MDG-a_4_n500_m50,7,503.756s,500,50,1584002423,1500,10,54,10.41
20200312194423,MDG-a_4_n500_m50,8,506.564s,500,50,1584004800,1500,10,52,10.95
20200312195251,MDG-a_4_n500_m50,9,503.213s,500,50,1584002482,1500,10,56,10.83
20200312200116,MDG-a_5_n500_m50,0,500.045s,500,50,1583994794,1500,10,52,10.24
20200312200938,MDG-a_5_n500_m50,1,501.56s,500,50,1583992620,1500,10,54,10.28
20200312201801,MDG-a_5_n500_m50,2,507.493s,500,50,1584009737,1500,10,53,10.78
20200312202630,MDG-a_5_n500_m50,3,505.953s,500,50,1583999224,1500,10,57,11.35
20200312203458,MDG-a_5_n500_m50,4,507.414s,500,50,1583984223,1500,10,55,11.4
20200312204327,MDG-a_5_n500_m50,5,502.831s,500,50,1583997345,1500,10,52,11.17
20200312205151,MDG-a_5_n500_m50,6,505.776s,500,50,1584010425,1500,10,54,10.48
20200312210019,MDG-a_5_n500_m50,7,511.419s,500,50,1583991055,1500,10,56,10.63
20200312210852,MDG-a_5_n500_m50,8,506.53s,500,50,1584006972,1500,10,53,10.73
20200312211720,MDG-a_5_n500_m50,9,503.321s,500,50,1583997665,1500,10,56,11.21
20200312212545,MDG-a_6_n500_m50,0,506.726s,500,50,1583991687,1500,10,54,10.63
20200312213413,MDG-a_6_n500_m50,1,501.157s,500,50,1584002243,1500,10,56,11.03
20200312214236,MDG-a_6_n500_m50,2,501.274s,500,50,1584019584,1500,10,53,10.9
20200312215059,MDG-a_6_n500_m50,3,500.024s,500,50,1584013949,1500,10,54,10.65
20200312215921,MDG-a_6_n500_m50,4,503.128s,500,50,1583991960,1500,10,56,10.82
20200312220745,MDG-a_6_n500_m50,5,508.687s,500,50,1584021302,1500,10,54,11.4
20200312221616,MDG-a_6_n500_m50,6,503.072s,500,50,1583994642,1500,10,56,11.24
20200312222440,MDG-a_6_n500_m50,7,503.976s,500,50,1584004747,1500,10,56,11.43
20200312223306,MDG-a_6_n500_m50,8,502.66s,500,50,1584000343,1500,10,56,10.27
20200312224130,MDG-a_6_n500_m50,9,502.202s,500,50,1583995761,1500,10,53,10.89
20200312224954,MDG-a_7_n500_m50,0,501.236s,500,50,1583994462,1500,10,55,10.68
20200312225817,MDG-a_7_n500_m50,1,508.244s,500,50,1584013188,1500,10,58,11.22
20200312230647,MDG-a_7_n500_m50,2,507.543s,500,50,1583995921,1500,10,50,11.33
20200312231516,MDG-a_7_n500_m50,3,501.322s,500,50,1584010597,1500,10,56,11.59
20200312232339,MDG-a_7_n500_m50,4,501.802s,500,50,1584008222,1500,10,55,11.06
20200312233202,MDG-a_7_n500_m50,5,500.436s,500,50,1584016089,1500,10,52,11.01
20200312234024,MDG-a_7_n500_m50,6,507.49s,500,50,1584020224,1500,10,58,11.01
20200312234854,MDG-a_7_n500_m50,7,509.159s,500,50,1584011833,1500,10,59,11.26
20200312235724,MDG-a_7_n500_m50,8,502.843s,500,50,1584021943,1500,10,53,11.53
20200313000549,MDG-a_7_n500_m50,9,510.237s,500,50,1584003249,1500,10,55,11.02
20200313001421,MDG-a_8_n500_m50,0,505.3s,500,50,1584016911,1500,10,56,11.2
20200313002248,MDG-a_8_n500_m50,1,509.15s,500,50,1584007277,1500,10,52,11.02
20200313003118,MDG-a_8_n500_m50,2,502.03s,500,50,1584016198,1500,10,57,11.25
20200313003942,MDG-a_8_n500_m50,3,500.723s,500,50,1584018146,1500,10,56,11.19
20200313004804,MDG-a_8_n500_m50,4,509.072s,500,50,1583999317,1500,10,56,10.2
20200313005635,MDG-a_8_n500_m50,5,501.852s,500,50,1584025346,1500,10,57,11.45
20200313010459,MDG-a_8_n500_m50,6,503.93s,500,50,1584032501,1500,10,57,10.74
20200313011324,MDG-a_8_n500_m50,7,511.494s,500,50,1584003341,1500,10,55,11.27
20200313012157,MDG-a_8_n500_m50,8,504.048s,500,50,1584032409,1500,10,53,10.94
20200313013023,MDG-a_8_n500_m50,9,507.451s,500,50,1584004788,1500,10,52,10.79
20200313013852,MDG-a_9_n500_m50,0,511.173s,500,50,1584031970,1500,10,56,11.12
20200313014725,MDG-a_9_n500_m50,1,515.472s,500,50,1584030150,1500,10,54,11.54
20200313015602,MDG-a_9_n500_m50,2,507.503s,500,50,1584016272,1500,10,53,10.95
20200313020431,MDG-a_9_n500_m50,3,509.326s,500,50,1584033966,1500,10,57,11.38
20200313021302,MDG-a_9_n500_m50,4,509.924s,500,50,1584034682,1500,10,55,11.39
20200313022134,MDG-a_9_n500_m50,5,501.812s,500,50,1584025348,1500,10,56,11.36
20200313022957,MDG-a_9_n500_m50,6,503.966s,500,50,1584023658,1500,10,56,10.73
20200313023823,MDG-a_9_n500_m50,7,511.066s,500,50,1584028960,1500,10,55,11.2
20200313024655,MDG-a_9_n500_m50,8,506.789s,500,50,1584024247,1500,10,58,11.28
20200313025524,MDG-a_9_n500_m50,9,505.292s,500,50,1584037376,1500,10,54,10.69
