CurrentTime,Instance,Number,Spend_time,nb_nodes,nb_sub_nodes,Seed,Iter_Max,Cycle,Generation,Local_Best_Obj
20200229215657,MDG-b_3_n500_m50,0,755.887s,500,50,1582982647,1500,10,80,1103.13
20200229220934,MDG-b_3_n500_m50,1,755.067s,500,50,1582956180,1500,10,81,1132.81
20200229222211,MDG-b_3_n500_m50,2,757.747s,500,50,1582953715,1500,10,82,1074.49
20200229223451,MDG-b_3_n500_m50,3,35933.6s,500,50,1582972908,1500,10,82,1109.17
20200301083346,MDG-b_3_n500_m50,4,755.604s,500,50,1583000476,1500,10,81,1115.68
20200301084623,MDG-b_3_n500_m50,5,753.955s,500,50,1583014878,1500,10,83,1110.68
20200301085859,MDG-b_3_n500_m50,6,753.539s,500,50,1582999815,1500,10,81,1082.54
20200301091134,MDG-b_5_n500_m50,0,756.871s,500,50,1583000306,1500,10,83,1005.83
20200301092412,MDG-b_5_n500_m50,1,754.271s,500,50,1583000699,1500,10,76,1129.11
20200301093648,MDG-b_5_n500_m50,2,752.72s,500,50,1583014301,1500,10,79,1140.37
20200301094923,MDG-b_5_n500_m50,3,759.459s,500,50,1583025383,1500,10,81,1093.76
20200301100204,MDG-b_5_n500_m50,4,754.085s,500,50,1583017318,1500,10,84,1128.67
20200301101440,MDG-b_5_n500_m50,5,752.629s,500,50,1583001798,1500,10,79,1023.96
20200301102714,MDG-b_5_n500_m50,6,754.257s,500,50,1583002300,1500,10,78,1051.92
20200301103950,MDG-b_6_n500_m50,0,753.052s,500,50,1583014794,1500,10,83,1130.05
20200301105224,MDG-b_6_n500_m50,1,755.8s,500,50,1583030911,1500,10,84,1121.58
20200301110502,MDG-b_6_n500_m50,2,752.252s,500,50,1583014221,1500,10,83,1092.58
20200301111736,MDG-b_6_n500_m50,3,754s,500,50,1583027094,1500,10,80,1116.73
20200301113011,MDG-b_6_n500_m50,4,753.288s,500,50,1583017682,1500,10,84,1071.41
20200301114246,MDG-b_6_n500_m50,5,750.797s,500,50,1583008774,1500,10,79,1088.8
20200301115519,MDG-b_6_n500_m50,6,757.792s,500,50,1583019328,1500,10,81,1059.76
20200301120758,MDG-b_8_n500_m50,0,757.265s,500,50,1583028165,1500,10,81,1046.06
20200301122037,MDG-b_8_n500_m50,1,755.511s,500,50,1583010852,1500,10,80,1110.42
20200301123314,MDG-b_8_n500_m50,2,757.687s,500,50,1583036863,1500,10,83,1115.01
20200301124554,MDG-b_8_n500_m50,3,761.472s,500,50,1583037865,1500,10,85,1077.69
20200301125837,MDG-b_8_n500_m50,4,758.968s,500,50,1583019065,1500,10,81,1110.67
20200301131117,MDG-b_8_n500_m50,5,754.699s,500,50,1583009444,1500,10,82,1020.94
20200301132354,MDG-b_8_n500_m50,6,761.668s,500,50,1583015103,1500,10,80,1001.53
20200301133637,MDG-b_9_n2000_m200,0,0.004s,0,0,1583011793,1500,10,1,-1.79769e+308
20200301133638,MDG-b_9_n2000_m200,1,0.009s,0,0,1583011768,1500,10,1,-1.79769e+308
20200301133639,MDG-b_9_n2000_m200,2,0.014s,0,0,1583011733,1500,10,1,-1.79769e+308
20200301133639,MDG-b_9_n2000_m200,3,0.006s,0,0,1583011733,1500,10,1,-1.79769e+308
20200301133640,MDG-b_9_n2000_m200,4,0.005s,0,0,1583011711,1500,10,1,-1.79769e+308
20200301133641,MDG-b_9_n2000_m200,5,0.008s,0,0,1583011686,1500,10,1,-1.79769e+308
20200301133642,MDG-b_9_n2000_m200,6,0.025s,0,0,1583011664,1500,10,1,-1.79769e+308
20200301133643,MDG-b_10_n2000_m200,0,0.004s,0,0,1583011630,1500,10,1,-1.79769e+308
20200301133643,MDG-b_10_n2000_m200,1,0.004s,0,0,1583011630,1500,10,1,-1.79769e+308
20200301133644,MDG-b_10_n2000_m200,2,0.005s,0,0,1583011604,1500,10,1,-1.79769e+308
20200301133645,MDG-b_10_n2000_m200,3,0.011s,0,0,1583011583,1500,10,1,-1.79769e+308
20200301133646,MDG-b_10_n2000_m200,4,0.005s,0,0,1583011557,1500,10,1,-1.79769e+308
20200301133647,MDG-b_10_n2000_m200,5,0.005s,0,0,1583011522,1500,10,1,-1.79769e+308
20200301133647,MDG-b_10_n2000_m200,6,0.005s,0,0,1583011522,1500,10,1,-1.79769e+308
20200301133648,MDG-b_11_n500_m50,0,20200301135040,MDG-b_11_n500_m50,0,760.292s,500,50,1583011223,1500,10,81,1125.02
20200301140322,MDG-b_11_n500_m50,1,755.214s,500,50,1583041486,1500,10,79,1102.43
20200301141559,MDG-b_11_n500_m50,2,750.453s,500,50,1583018883,1500,10,75,1126.61
20200301142831,MDG-b_11_n500_m50,3,757.52s,500,50,1583021474,1500,10,83,1085.73
20200301144110,MDG-b_11_n500_m50,4,751.935s,500,50,1583014081,1500,10,85,1036.13
20200301145344,MDG-b_12_n500_m50,0,752.101s,500,50,1583019939,1500,10,81,1109.08
20200301150617,MDG-b_12_n500_m50,1,764.116s,500,50,1583017878,1500,10,84,1111.89
20200301151903,MDG-b_12_n500_m50,2,760.598s,500,50,1583020911,1500,10,85,1119.64
20200301153145,MDG-b_12_n500_m50,3,753.914s,500,50,1583027111,1500,10,82,1126.86
20200301154421,MDG-b_12_n500_m50,4,750.158s,500,50,1583043577,1500,10,81,1094.7
20200301155653,MDG-b_15_n500_m50,0,757.956s,500,50,1583043530,1500,10,82,1007.18
20200301160932,MDG-b_15_n500_m50,1,760.535s,500,50,1583040801,1500,10,77,1024.06
